Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
288000,1.3782618,0.00029999999,0.3399156045938846,15.881856540084389,0.38776916,0.34025315387088034,0.0013013085,-0.39183488,0.00060931325,0.0006165611,0.015629062
292000,1.3213847,0.00029999999,0.35253111344155436,15.684647302904564,0.37639648,0.35249999022732176,0.0014137827,-0.3810725,0.00061709975,0.0006149991,0.014973446
296000,1.3083787,0.00029999999,0.36909090250361065,15.433884297520661,0.36515933,0.3697119243596316,0.0014276799,-0.36791742,0.00062118703,0.0006174597,0.014349716
300000,1.2707132,0.00029999999,0.36066115007173916,15.669421487603305,0.35398847,0.3609999900062879,0.0012654177,-0.35776564,0.0005787662,0.0005677959,0.013746884
304000,1.2426724,0.00029999996,0.38943088820915883,15.215447154471544,0.34870353,0.3885020152759938,0.0012584401,-0.34972033,0.00058923033,0.0005838299,0.013173834
308000,1.1892825,0.0003,0.3939094578103764,15.419753086419753,0.34077317,0.39325101894361003,0.0011795396,-0.34337974,0.00055082823,0.00054918375,0.012645346
312000,1.17367,0.00029999999,0.40082303802540276,15.40329218106996,0.33227375,0.40081966271410224,0.0012464747,-0.33601514,0.0005446387,0.0005497435,0.012155536
316000,1.1713133,0.00029999996,0.4117842241503391,15.755186721991702,0.32621375,0.4122175625427996,0.0012194514,-0.3298039,0.00055451295,0.0005525706,0.011664152
320000,1.1121854,0.00029999999,0.4275630163420148,15.722689075630251,0.32064793,0.42610877496677463,0.0011805677,-0.32346913,0.0005402627,0.00054110534,0.01118424
324000,1.0834105,0.00029999999,0.4375103649633059,15.54356846473029,0.31333157,0.4396694105518751,0.0011652649,-0.31678212,0.0005348273,0.0005331055,0.010734661
328000,1.0796423,0.00029999999,0.4227868769562147,15.602459016393443,0.30639344,0.42141077769495144,0.0011619073,-0.31200352,0.0005337374,0.0005250086,0.010299309
332000,1.0304408,0.00029999996,0.44049381903169577,15.292181069958847,0.30339232,0.43934692697865624,0.0010995769,-0.30605128,0.0005029254,0.0004928238,0.009891711
336000,1.019811,0.00029999999,0.44016665782158576,15.6375,0.29925865,0.44116181431964224,0.0010580178,-0.30256778,0.00048785962,0.00047941846,0.009517724
340000,0.97596794,0.00029999999,0.4446090444186587,15.699588477366255,0.2940002,0.44401672594716857,0.001108413,-0.297882,0.0005100001,0.00049850205,0.009152202
344000,0.97758,0.00029999999,0.4514999913983047,15.4625,0.29183233,0.4525102785340062,0.0010439437,-0.29440627,0.0004584962,0.0004545769,0.008807457
348000,0.9636292,0.00029999996,0.4582113735680658,15.341463414634147,0.28949806,0.4571428464991706,0.0010346363,-0.29116067,0.00046037493,0.00045963793,0.008472806
352000,0.9479336,0.00029999999,0.4608333244609336,15.495833333333334,0.28804514,0.46132230524681817,0.0010115827,-0.28835538,0.00045188717,0.00045019324,0.008155769
356000,0.92908037,0.00029999999,0.46715446273849265,15.369918699186991,0.28512484,0.46742856119360243,0.000945651,-0.28567737,0.00043099475,0.0004306987,0.007841762
360000,0.9058684,0.00029999999,0.4782186148439342,15.186234817813766,0.28655067,0.48016193273820373,0.00092336826,-0.28474873,0.0004142006,0.00041312564,0.0075423717
364000,0.8685906,0.00029999996,0.48578312400593815,15.08433734939759,0.28228912,0.48385541212845995,0.0009804555,-0.2836731,0.00041259022,0.00040569704,0.0072638937
368000,0.8349088,0.00029999999,0.48622949916075486,15.327868852459016,0.2791753,0.4858775412549778,0.00090972846,-0.28009275,0.00039176355,0.00038757327,0.0070017804
372000,0.79215986,0.00029999999,0.5088803013606882,14.521235521235521,0.28153116,0.5075486261209161,0.00085170375,-0.2802261,0.00038834562,0.00038447496,0.0067632506
376000,0.7890774,0.00029999999,0.4847154383191733,15.15040650406504,0.28219265,0.48580644099462417,0.0009180562,-0.2806261,0.00040643374,0.00039485027,0.0065430175
380000,0.8070258,0.00029999996,0.505238086960855,14.86111111111111,0.28150493,0.5060317360810818,0.00084261835,-0.28152606,0.00037749633,0.00037260578,0.006320899
384000,0.7741822,0.00029999999,0.49658535651075164,15.300813008130081,0.2800531,0.49626015114590405,0.0008915077,-0.28118733,0.00038862228,0.00039241303,0.0061011026
388000,0.76130134,0.00029999999,0.5043824613391166,14.928286852589641,0.28157786,0.5043824597065192,0.0008512211,-0.28055727,0.00038799376,0.00037681285,0.005885988
392000,0.7197033,0.00029999999,0.5108661330708368,14.748031496062993,0.27921277,0.5102362094784346,0.00091741147,-0.27983096,0.00039439296,0.00039115708,0.005689969
