Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
584000,0.4323683,0.00029999996,0.4117647071785115,15.982978723404255,0.1963188,0.4112662066216186,0.0003075798,-0.19816731,0.00013073308,0.00012483155,0.0015430202
588000,0.42358148,0.00029999999,0.41201395966049476,16.0,0.19731715,0.4132665881768186,0.0003001089,-0.19953914,0.00012655843,0.00012401513,0.0015549372
592000,0.42940015,0.00029999999,0.4122653330418658,15.974468085106382,0.19796084,0.41151545853432964,0.00029610455,-0.20071185,0.00012507461,0.0001244219,0.0015728369
596000,0.47120428,0.0003,0.4083710421656824,15.995726495726496,0.19879223,0.40913642568791164,0.00029712025,-0.20183733,0.00012577254,0.00011913965,0.0015667903
600000,0.460222,0.00029999996,0.3987484370298842,16.0,0.19933948,0.39799750250704746,0.00029241934,-0.20290984,0.000120387675,0.00011583852,0.0015342626
604000,0.46461365,0.00029999999,0.4095214372185075,16.0,0.20157793,0.40952144095958287,0.0002836341,-0.2042279,0.00011860438,0.000113427945,0.001524248
608000,0.45897284,0.00029999999,0.411764707416296,16.0,0.20288843,0.4120150239543712,0.00028607037,-0.20495142,0.00012031584,0.00011828427,0.0015001836
612000,0.46815744,0.00029999999,0.4094925539112398,16.0,0.20334704,0.4092615822528271,0.00027875582,-0.20626801,0.000116822506,0.00011378425,0.0014705879
616000,0.4211788,0.00029999999,0.41201395966049476,16.0,0.20584443,0.41201396318057837,0.00028006884,-0.20719455,0.000119966055,0.00011468041,0.0014645666
620000,0.4465428,0.00029999999,0.41151439452424965,16.0,0.20604946,0.4117647110147679,0.00027066254,-0.20772216,0.00011693198,0.00011356569,0.0014858067
624000,0.42429692,0.00029999999,0.4117647073370345,15.982978723404255,0.20695929,0.4117647108245403,0.00028056535,-0.20937186,0.00011460906,0.00011226897,0.0015028563
628000,0.43520513,0.00029999996,0.40478564449980603,15.983050847457626,0.20677572,0.4042871440366163,0.00029074374,-0.21006449,0.00011691715,0.000112774585,0.0015315252
632000,0.4229283,0.00029999996,0.4150049865908794,16.0,0.20983358,0.4150187785321094,0.00025118398,-0.2108887,0.00010834462,0.000103837454,0.0015511076
636000,0.46656337,0.0003,0.41114681311922163,15.995798319327731,0.20959719,0.41114158038113074,0.00026685,-0.21134177,0.00011591855,0.00011489023,0.0015585741
640000,0.45288584,0.00029999996,0.4148073037765149,16.0,0.2099669,0.41501877846870017,0.00026954125,-0.21151629,0.00011344204,0.00011292597,0.0015506078
644000,0.46583715,0.00029999999,0.40853810030574034,16.0,0.2092917,0.40851064349742644,0.00029359868,-0.2120498,0.000114222334,0.000111112,0.0015207051
648000,0.45200014,0.00029999999,0.4087863008527062,16.0,0.21000324,0.40902293625019365,0.00027959078,-0.21253027,0.000112502734,0.0001111344,0.0014948425
652000,0.44608608,0.00029999999,0.4107548614140488,16.0,0.20935932,0.41126408519897056,0.0002598609,-0.21283269,0.000110186775,0.000106474414,0.0014922912
656000,0.43162778,0.00029999999,0.411764707416296,16.0,0.21056853,0.41101377244959486,0.00028737207,-0.21301039,0.000114711984,0.00011213366,0.001485353
660000,0.44790682,0.00029999996,0.4142572298582833,16.0,0.21277325,0.4147684654656877,0.00024714757,-0.21394666,0.00010855023,0.00010289578,0.001497415
664000,0.46179304,0.0003,0.4082898997587745,16.0,0.20979607,0.408524431982788,0.0002889203,-0.21332847,0.00011610444,0.00011545132,0.0014750506
668000,0.4405809,0.00029999996,0.4140368609213522,16.0,0.2112995,0.4130162753957383,0.00026440702,-0.2132745,0.00011282879,0.000106638654,0.0014788092
672000,0.44308105,0.00029999996,0.4040050077628582,16.0,0.2098962,0.4040050117576376,0.0002580213,-0.21348011,0.00011348876,0.000107093954,0.0014837645
676000,0.45638445,0.00029999999,0.40727816702071895,16.0,0.20965892,0.4075274230059931,0.0003107782,-0.21338119,0.00012251828,0.000117549345,0.0014752677
680000,0.4441914,0.00029999999,0.4197407792306552,16.0,0.21083575,0.41952441024019366,0.00025186338,-0.21355674,0.00010687077,0.000103865175,0.0014469582
684000,0.43479666,0.00029999999,0.411764707416296,16.0,0.21161911,0.412015023890962,0.00025089108,-0.21362524,0.00010929906,0.00010680229,0.0014376618
