Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
140000,1.9853218,0.00029999999,-0.469235986856551,35.0,20.007727,-0.46844923116944054,0.109262325,-19.939259,0.027890004,0.023784332,0.052115373
142000,1.9817287,0.00029999999,-0.46332608756643756,35.0,19.864668,-0.4656863066234759,0.08701428,-19.836252,0.020082273,0.02216952,0.04989652
144000,1.9815264,0.00029999999,-0.4728080078537734,35.0,19.683372,-0.47272730442610655,0.09442224,-19.722532,0.02543985,0.020210119,0.047799297
146000,1.9824299,0.00029999999,-0.48090816975424167,35.0,19.641005,-0.48389358898358686,0.08623342,-19.631475,0.02147551,0.01976261,0.0457809
148000,1.9654597,0.00029999999,-0.4618736546900537,35.0,19.51034,-0.4613191049207341,0.0836721,-19.529305,0.021553636,0.018771585,0.04383669
150000,1.9650153,0.00029999999,-0.46568629099056125,35.0,19.452148,-0.4656863074217524,0.07296106,-19.40807,0.01951989,0.015743593,0.041976187
152000,1.985303,0.00029999999,-0.45168068825400304,35.0,19.278498,-0.45238098528768333,0.05172528,-19.307404,0.014291668,0.011954165,0.040183414
154000,1.9792126,0.00029999999,-0.4684874115378729,35.0,19.161024,-0.46844923333688215,0.048077013,-19.191126,0.010317694,0.014341033,0.03847642
156000,1.9803429,0.00029999999,-0.45561498938636347,35.0,19.04198,-0.45658266358077526,0.06583366,-19.071297,0.01920243,0.013677522,0.03685171
158000,1.9676703,0.00029999999,-0.42495545175942506,35.0,18.823969,-0.4263814923438159,0.08763978,-18.953056,0.021015191,0.018720614,0.035273433
160000,1.9913934,0.00029999996,-0.4649860108537333,35.0,18.755157,-0.4614846272660153,0.061439764,-18.806488,0.016189769,0.014515773,0.033765294
162000,1.9704088,0.00029999999,-0.47344030196016484,35.0,18.703825,-0.4720142955129797,0.048502795,-18.680721,0.011035442,0.013493622,0.03234487
164000,1.9710052,0.00029999999,-0.4740282245503183,35.0,18.57688,-0.47268910918916973,0.04543048,-18.571554,0.012083103,0.010581371,0.030971693
166000,1.9737791,0.00029999999,-0.4858387971503867,35.0,18.454508,-0.48770057396455246,0.039821107,-18.44767,0.010863798,0.008981604,0.02964708
168000,1.9650815,0.00029999996,-0.4565826492117984,35.0,18.32359,-0.4586835045899664,0.048144665,-18.329906,0.012493186,0.011235984,0.02839679
170000,1.9802951,0.00029999999,-0.4649860108537333,35.0,18.191813,-0.4684874258403267,0.059234746,-18.217077,0.015303033,0.013360818,0.027193377
172000,1.9620743,0.00029999999,-0.47201427695426074,35.0,18.079798,-0.4663101984695955,0.06079525,-18.094475,0.015293586,0.013052877,0.02604872
174000,1.9596398,0.00029999999,-0.45938376975911005,35.0,17.99332,-0.4621849046753986,0.04782199,-17.97283,0.011833265,0.011980012,0.024950413
176000,1.9541816,0.00029999999,-0.46987523944540455,35.0,17.845818,-0.4677362181923606,0.040509943,-17.8604,0.010113117,0.0095558725,0.023898438
178000,1.9479557,0.00029999999,-0.4572829293486263,35.0,17.763113,-0.4551821087620088,0.034011908,-17.734476,0.009572635,0.0076049045,0.022894941
180000,1.9587972,0.00029999999,-0.4570410143922676,35.0,17.61484,-0.46417115222324024,0.035821848,-17.62515,0.009427723,0.008552258,0.021922726
182000,1.9268892,0.00029999999,-0.45798320948545423,35.0,17.506302,-0.45658266597560476,0.04441119,-17.504759,0.011294857,0.01041445,0.020996233
184000,1.7546375,0.00029999999,-0.4534759518775073,35.0,17.330107,-0.44991090433164077,0.047751017,-17.37238,0.012994365,0.010504313,0.02014109
186000,1.0797433,0.00029999999,-0.5693277512410921,35.0,17.218035,-0.5644258188882044,0.06334681,-17.207561,0.0150322765,0.01648554,0.01984838
188000,1.0892941,0.0003,-0.6162465204085622,35.0,17.087757,-0.6183473957436425,0.04525623,-17.044926,0.00860479,0.015248085,0.019991774
190000,1.0563883,0.00029999996,-0.6176470806822181,35.0,17.04275,-0.6153298242525621,0.0031011777,-16.913855,0.0013440151,0.0013144141,0.020128578
192000,1.0641202,0.00029999999,-0.6155462402717343,35.0,16.927816,-0.6169468340064798,0.0047960165,-16.79526,0.001747315,0.0015329352,0.020243758
194000,1.076361,0.00029999999,-0.6107480245193949,35.0,16.692102,-0.6103387377478859,0.17641234,-16.66263,0.042414214,0.029662335,0.020325024
196000,1.0514821,0.00029999999,-0.6197479210927018,35.0,16.593477,-0.6204482354223728,0.0975476,-16.535637,0.031570584,0.007890352,0.020385467
198000,1.0574881,0.0003,-0.6246498820504972,35.0,16.483541,-0.6253120037642392,0.004332169,-16.37902,0.0017694882,0.0011222603,0.020417906
200000,1.064875,0.00029999996,-0.6232493217768413,35.0,16.359697,-0.6239496341773442,0.0025370407,-16.24992,0.001158175,0.0010752247,0.020427482
202000,1.0755093,0.00029999999,-0.6148222218251834,35.0,16.249226,-0.6174688604744998,0.0020645075,-16.144686,0.0009579683,0.00090578105,0.020391798
204000,1.0392877,0.0003,-0.6082276262927289,35.0,16.138424,-0.6050420717469284,0.002054497,-16.062374,0.00097541,0.0009547479,0.020315884
206000,1.0609595,0.00029999996,-0.6047471834248618,35.0,16.064789,-0.6029412278107235,0.0018192144,-15.993194,0.0008710365,0.0008660349,0.02022065
208000,1.0919871,0.00029999996,-0.6194626217776978,35.0,15.977117,-0.625312002138658,0.0023275167,-15.8948555,0.0009956363,0.00090479,0.020063806
210000,1.0709524,0.00029999999,-0.6316526834187763,35.0,15.858481,-0.6302521643894059,0.003251635,-15.775224,0.0012347464,0.0009845023,0.01983932
212000,1.068322,0.00029999996,-0.6217469025741924,35.0,15.720234,-0.6174688642675227,0.0053632585,-15.672599,0.0017339641,0.0013347835,0.019545268
214000,1.065765,0.00029999999,-0.6288515628714647,35.0,15.615531,-0.6295518853834697,0.007331257,-15.552983,0.0020763874,0.001883837,0.019107573
216000,1.0632749,0.00029999999,-0.6281512827346367,35.0,15.443662,-0.6295900762081146,0.022488698,-15.425057,0.0041983486,0.0068282904,0.018628502
218000,1.0581366,0.00029999999,-0.6210338900712403,35.0,15.278447,-0.6211485170892307,0.0934121,-15.297599,0.018649332,0.022837922,0.018117672
220000,1.0458654,0.00029999999,-0.6134453998612506,35.0,15.199575,-0.6131907826120203,0.05299062,-15.173219,0.013626483,0.009787152,0.017604072
222000,1.05799,0.00029999999,-0.6246990245162395,35.0,15.116126,-0.6225490788263934,0.009423327,-15.07863,0.0026407118,0.0020590557,0.016991394
224000,1.0485305,0.00029999999,-0.6143791067103545,35.0,14.9953375,-0.621148517621415,0.0012944476,-14.977471,0.00056411204,0.0005531738,0.016241424
226000,1.0526962,0.00029999999,-0.6203208775682882,35.0,14.877177,-0.6153298323804682,0.0010757823,-14.8679905,0.00049768557,0.00048813308,0.015526318
228000,1.0741836,0.00029999999,-0.6176470806822181,35.0,14.763909,-0.6176471188664436,0.0011128742,-14.759279,0.00051433395,0.0005051868,0.014850446
230000,1.0813353,0.00029999999,-0.6281512827346367,35.0,14.66363,-0.6295900772918355,0.0010913755,-14.65118,0.0005215422,0.0005100705,0.014205267
232000,1.0486972,0.00029999999,-0.6232493217768413,35.0,14.554281,-0.6225490793585777,0.0008562347,-14.552826,0.00041000984,0.00040370983,0.01355727
234000,1.0412949,0.00029999999,-0.6148459601349064,35.0,14.42966,-0.6153298291293058,0.0007854321,-14.446934,0.0003763521,0.00036435455,0.012903763
236000,1.0665411,0.00029999999,-0.6064425984929714,35.0,14.3165655,-0.6085434747593743,0.0007924981,-14.338663,0.00038424536,0.00037815556,0.012295124
238000,1.0674793,0.00029999999,-0.6215316535166975,35.0,14.199105,-0.6224599545652216,0.0007869087,-14.230852,0.00038273213,0.00037753323,0.011734361
240000,1.071252,0.00029999999,-0.6240703398682947,35.0,14.113741,-0.6225490788263934,0.0008925562,-14.123396,0.00043318272,0.00041434786,0.01119792
242000,1.0535085,0.00029999996,-0.6146167775446718,35.0,13.996318,-0.6127451615674155,0.00085472513,-14.014374,0.00041815522,0.00041352492,0.01068653
244000,1.067768,0.00029999999,-0.6114742409575868,35.0,13.881732,-0.6139038004658439,0.0007707509,-13.9067135,0.0003753025,0.0003709446,0.010208804
246000,1.0421022,0.00029999999,-0.6162465204085622,35.0,13.776357,-0.6162465581936496,0.0007970985,-13.801353,0.00038597808,0.00038503393,0.009756242
248000,1.0786514,0.00029999999,-0.6092437190402832,35.0,13.670714,-0.6053476463664662,0.0008274016,-13.694717,0.00040106947,0.00039624155,0.009323788
250000,1.0821939,0.00029999999,-0.6127451197244227,35.0,13.585458,-0.6134454363158771,0.0008012334,-13.588104,0.00038640716,0.0003814551,0.0089064855
252000,1.0599397,0.00029999999,-0.6210338900712403,35.0,13.470661,-0.6210339280692014,0.00086505775,-13.481153,0.00041601073,0.0004105574,0.008512097
254000,1.0650257,0.00029999999,-0.6068111669860388,35.0,13.357309,-0.6085434736950057,0.00075077295,-13.374785,0.0003575204,0.00035394653,0.008135101
256000,1.0566146,0.00029999999,-0.6148723858004471,35.0,13.2653055,-0.6167558512904427,0.00092022057,-13.269963,0.000440003,0.00042062966,0.0077843447
258000,1.0807512,0.00029999999,-0.6218487615031856,35.0,13.16704,-0.6218487992882729,0.000816938,-13.165796,0.00039036546,0.0003775482,0.00744818
260000,1.0613858,0.00029999999,-0.6295518430082926,35.0,13.066195,-0.6274510393185275,0.00077266153,-13.061622,0.0003632128,0.00036071296,0.007130511
262000,1.0975994,0.00029999999,-0.6096256900240075,35.0,12.953338,-0.6131907885724848,0.00082057423,-12.957898,0.00038265125,0.00037662784,0.0068294764
264000,1.0696305,0.00029999996,-0.6169468005453902,35.0,12.852433,-0.617647116205522,0.0007813656,-12.855935,0.0003613884,0.00035643397,0.006540388
266000,1.0491359,0.00029999996,-0.6295518430082926,35.0,12.764779,-0.6231729664585807,0.00078896916,-12.753796,0.00036800173,0.00036280203,0.0062613
268000,1.0901321,0.00029999999,-0.6106442793139389,35.0,12.648162,-0.6113445913153035,0.0010604037,-12.651404,0.0004936324,0.000472297,0.005992353
270000,1.0468987,0.00029999999,-0.6162465204085622,35.0,12.558218,-0.6153298220851204,0.0010970945,-12.550751,0.0005107603,0.00047362858,0.005736476
272000,1.0754956,0.00029999999,-0.6172839724631222,35.0,12.424849,-0.6211485117673874,0.1817582,-12.492564,0.03360104,0.03147539,0.0054906965
274000,1.0416044,0.00029999999,-0.6310160651125691,35.0,12.683499,-0.6303030902689154,0.0023332036,-12.677477,0.00057694846,0.0010367777,0.0052576778
276000,1.0687926,0.00029999999,-0.6127451197244227,35.0,12.668917,-0.6148459969886712,0.0008839575,-12.66204,0.00041401948,0.00040113783,0.0050305044
278000,1.072002,0.00029999996,-0.6197479210927018,35.0,12.579158,-0.6162465528718063,0.00083720736,-12.5718775,0.0004001676,0.00038675705,0.004816405
280000,1.0552047,0.00029999999,-0.6124777400358157,35.0,12.473334,-0.6139038010077043,0.000756566,-12.471329,0.00035393887,0.0003575837,0.0046122856
282000,1.0541638,0.0003,-0.6148459601349064,35.0,12.374985,-0.6134454373802457,0.0007469398,-12.3696995,0.00034517367,0.00035350473,0.004416544
284000,1.0625314,0.00029999999,-0.6078431587666273,35.0,12.277451,-0.6131907912817869,0.0007185321,-12.267831,0.0003346212,0.0003392077,0.0042302636
286000,1.0550803,0.00029999999,-0.6216412710922735,35.0,12.173159,-0.6162465581936496,0.0007940914,-12.16648,0.0003688028,0.00036556518,0.004049294
288000,1.041516,0.00029999996,-0.602033427261092,35.0,12.072354,-0.605347650159489,0.00074951904,-12.065524,0.00034629178,0.00034782742,0.0038775844
290000,1.0668262,0.00029999999,-0.6099439991771111,35.0,11.967119,-0.6078431909637791,0.00075437553,-11.967441,0.00034967033,0.00036247878,0.0037157312
292000,1.0684103,0.00029999996,-0.6238859400830485,35.0,11.874511,-0.6203209129246798,0.00076537224,-11.871081,0.0003568345,0.00036220372,0.0035608017
294000,1.0626353,0.00029999999,-0.6178190793123162,35.0,11.782237,-0.6190476715564728,0.0007086607,-11.773063,0.00033464868,0.00034078697,0.0034093144
296000,1.0456263,0.00029999999,-0.6155462402717343,35.0,11.680182,-0.6162465581936496,0.00069375563,-11.672982,0.00032270444,0.0003344858,0.0032639236
298000,1.0429193,0.00029999996,-0.6217469025741924,35.0,11.581673,-0.6210339199412953,0.0008325496,-11.576534,0.00038145354,0.00039050818,0.0031259928
300000,1.0666808,0.00029999999,-0.6099439991771111,35.0,11.480065,-0.6106443075197083,0.00071725197,-11.479636,0.00032698855,0.00035581613,0.0029938903
302000,1.033779,0.00029999999,-0.6143791067103545,35.0,11.388948,-0.6146168150685051,0.00079029513,-11.387847,0.00036286356,0.00038045621,0.002869681
304000,1.0464063,0.00029999999,-0.6246498820504972,35.0,11.296675,-0.6253501996397972,0.000707929,-11.293105,0.00031530723,0.00034846962,0.0027484838
306000,1.0743803,0.00029999999,-0.626750722460981,35.0,11.201744,-0.6253119999712163,0.0008528764,-11.197094,0.00039136887,0.0003855426,0.002633286
308000,1.0721005,0.00029999999,-0.6155462402717343,35.0,11.097702,-0.6155462743980544,0.00070499146,-11.100254,0.00031225156,0.00035247393,0.0025218674
310000,1.0449524,0.0003,-0.5954974793173649,35.0,11.0010605,-0.5989305366169323,0.000830524,-11.008231,0.00037138184,0.0003960464,0.002418774
312000,1.0290233,0.00029999996,-0.6211484813663576,35.0,10.913897,-0.6211485165570464,0.00074190233,-10.916517,0.0003246738,0.0003635181,0.0023194808
314000,1.060439,0.00029999999,-0.6232493217768413,35.0,10.819221,-0.6246499211660453,0.0007747776,-10.823892,0.00033739756,0.00037530178,0.002221941
316000,1.0465,0.00029999999,-0.6067736400121992,35.0,10.724349,-0.6032086074352264,0.00070959463,-10.734387,0.00031231737,0.0003470448,0.0021326847
318000,1.0282779,0.0003,-0.6064425984929714,35.0,10.627137,-0.6071429140865803,0.0007687126,-10.644027,0.00034370323,0.00036279773,0.002045291
320000,1.0859714,0.00029999999,-0.6064425984929714,35.0,10.535068,-0.6046346371824091,0.0007443934,-10.551269,0.0003369296,0.00034204064,0.0019577735
322000,1.0583198,0.00029999999,-0.6127451197244227,35.0,10.452589,-0.6134454341871398,0.0007949937,-10.459353,0.00035199156,0.00036613745,0.0018746908
324000,1.0510615,0.00029999996,-0.610021808081203,35.0,10.356065,-0.6110517496412451,0.0008772203,-10.369286,0.00039986416,0.00038531233,0.001795478
326000,1.0600289,0.00029999999,-0.6057423183561436,35.0,10.269664,-0.6064426297588008,0.0008332118,-10.279429,0.00037451735,0.0003704418,0.0017199056
328000,1.0633925,0.00029999999,-0.6127451197244227,35.0,10.169332,-0.608199697191065,0.0007296724,-10.189486,0.00032072602,0.0003206952,0.001646505
330000,1.0507197,0.00029999999,-0.6015406375351761,35.0,10.074705,-0.60504207440785,0.0008319981,-10.098907,0.0003722092,0.00036088694,0.001576791
332000,1.040449,0.00029999999,-0.6092437190402832,35.0,9.998873,-0.6078431930925164,0.0010137273,-10.009925,0.00046273018,0.00043035418,0.00151039
334000,1.0535628,0.00029999999,-0.6085693752048192,35.0,9.9128685,-0.6081997015259483,0.00090846705,-9.921242,0.00041958675,0.0003872803,0.001446591
336000,1.0661058,0.00029999999,-0.6071428786297994,35.0,9.82971,-0.6085434715662684,0.0010864543,-9.831559,0.00049608736,0.00045120818,0.0013840959
338000,1.0345153,0.00029999999,-0.6141456799980786,35.0,9.749791,-0.6131907896562057,0.0009086805,-9.745194,0.00041708932,0.00038265184,0.0013256123
340000,1.0524479,0.00029999999,-0.6085192913125301,35.0,9.657913,-0.6078431941568851,0.00089883263,-9.656739,0.00041546684,0.00037029095,0.0012688001
342000,1.0581247,0.00029999999,-0.6108597501252706,35.0,9.573341,-0.6139038010077043,0.0011801558,-9.570919,0.00055175787,0.00048574773,0.001215475
344000,1.0786476,0.00029999999,-0.6253501621873251,35.0,9.491799,-0.6260504807744708,0.0016835355,-9.48777,0.00079642393,0.0006308608,0.0011654504
346000,1.0800604,0.00029999999,-0.6245989525860006,35.0,9.362546,-0.6238859783519398,0.136603,-9.466585,0.031535417,0.02796813,0.0011168319
348000,1.041535,0.00029999996,-0.6232493217768413,35.0,9.735438,-0.6232493546392236,0.0011956396,-9.727363,0.00044914676,0.000436499,0.0010698938
350000,1.0297422,0.00029999999,-0.626050442324153,35.0,9.732012,-0.6274510451725551,0.0007043486,-9.734965,0.000311384,0.000308033,0.0010239164
352000,1.0643027,0.00029999999,-0.616042802550576,35.0,9.665799,-0.6139037982984022,0.00068515004,-9.668308,0.00030238673,0.00031972615,0.0009811708
354000,1.0682071,0.00029999999,-0.6176470806822181,35.0,9.585526,-0.6169468302811895,0.000704574,-9.590798,0.00030866484,0.00032582277,0.00094098714
356000,1.0644139,0.0003,-0.6203208775682882,35.0,9.5082245,-0.6231729659167203,0.00072682055,-9.507497,0.0002991955,0.00032108836,0.00090157764
358000,1.0844873,0.00029999999,-0.6197479210927018,35.0,9.427016,-0.6211485154926777,0.00073348597,-9.425913,0.00031656012,0.0003420399,0.0008639687
