Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
104000,1.8969707,0.00029999996,-0.13913043167280115,16.0,18.70852,-0.1394871762420377,0.3235556,-18.852716,0.08293971,0.08040711,0.27054715
106000,1.9141859,0.0003,-0.15111110773351458,16.0,19.023123,-0.15050847045445848,0.35202652,-18.937706,0.0823147,0.092642285,0.2636127
108000,1.907125,0.00029999996,-0.16599999628961087,16.0,19.024782,-0.16542372461092675,0.34458506,-19.071718,0.08715796,0.08205335,0.2566741
110000,1.9121106,0.00029999996,-0.15304347484008127,16.0,19.257961,-0.15452991056646037,0.30674905,-19.10736,0.07265019,0.0726442,0.24998283
112000,1.911803,0.00029999996,-0.1626890719938679,16.0,19.2499,-0.16406779231156332,0.36160126,-19.206568,0.08264886,0.08910712,0.24364665
114000,1.9174838,0.0003,-0.16752136377697316,16.0,19.11648,-0.1654237244846457,0.36831546,-19.268913,0.09521712,0.09050241,0.23731989
116000,1.9119855,0.00029999999,-0.13606837302701086,16.0,19.45187,-0.13675213293132618,0.26562878,-19.345495,0.06667527,0.06710124,0.23110037
118000,1.918445,0.00029999999,-0.15865545863864802,16.0,19.62848,-0.155932199146788,0.30695727,-19.447546,0.06994758,0.077940084,0.22518048
120000,1.9174128,0.00029999996,-0.15272726931355216,16.0,19.602911,-0.15322033517946632,0.30616814,-19.451542,0.08075398,0.076309785,0.21929988
122000,1.9131302,0.00029999999,-0.14725663387669927,16.0,19.401865,-0.1483760648048841,0.24415787,-19.564054,0.059729014,0.062127333,0.21360154
124000,1.9131124,0.00029999999,-0.15399999630947908,15.983333333333333,19.439394,-0.15457626709998665,0.27234095,-19.562147,0.06437573,0.06913929,0.20821291
126000,1.9124751,0.00029999999,-0.15241378969673453,16.0,19.477057,-0.15186440313266494,0.33142048,-19.66152,0.090941235,0.088426806,0.20296931
128000,1.9134812,0.00029999999,-0.15316238973894689,16.0,19.468378,-0.1531623889747848,0.23466584,-19.678747,0.06091677,0.058023673,0.19791421
130000,1.921958,0.00029999996,-0.15219511854939344,16.0,19.597967,-0.15254236909292512,0.29055065,-19.722288,0.08178379,0.07863226,0.19282295
132000,1.9064913,0.00029999996,-0.13982608383116515,16.0,19.766634,-0.1403389797877457,0.2318486,-19.803404,0.06310165,0.06127141,0.1876595
134000,1.888646,0.00029999999,-0.14260869246462118,16.0,19.705675,-0.14290597920234388,0.2451557,-19.79466,0.07196055,0.070942864,0.18282998
136000,1.8938286,0.0003,-0.13084745470245004,16.0,19.761288,-0.13355931879605276,0.29017526,-19.85646,0.08460818,0.08142756,0.17837623
138000,1.8996961,0.00029999999,-0.1457627086063563,16.0,19.9405,-0.14169491158198502,0.19869544,-19.865719,0.050697565,0.049474977,0.17404564
140000,1.8980935,0.00029999996,-0.1349152512216972,16.0,19.888815,-0.1367521334407676,0.22577988,-19.929478,0.055428762,0.055384472,0.16974208
142000,1.8983986,0.00029999999,-0.13799999691545964,16.0,19.949053,-0.13762711506273786,0.21716435,-19.89889,0.05780669,0.05728993,0.16538237
144000,1.9163097,0.00029999999,-0.13843477951443714,16.0,19.945667,-0.13811965465036213,0.18197742,-19.926792,0.048190594,0.0478148,0.1610339
146000,1.9067177,0.00029999996,-0.14333333012958369,16.0,19.926132,-0.1410169453691628,0.23599507,-19.945755,0.061243773,0.059768163,0.15687923
148000,1.902752,0.00029999996,-0.14539130109807719,16.0,19.973906,-0.1464406743140544,0.22466522,-19.989443,0.053139433,0.05699439,0.15289186
150000,1.9110675,0.00029999999,-0.11966386274630282,15.949579831932773,19.965303,-0.11999999668638585,0.25835824,-19.957958,0.07662196,0.07205537,0.14902385
152000,1.9011841,0.00029999999,-0.128547005673759,16.0,19.918411,-0.1292307659601554,0.20362258,-19.964474,0.05236081,0.050207462,0.1452248
154000,1.9046711,0.00029999999,-0.11593220079854383,16.0,19.969456,-0.11593220029341972,0.26197508,-19.978611,0.072938286,0.07659675,0.14157717
156000,1.8974248,0.00029999999,-0.1353846123585334,16.0,20.003603,-0.13627118301593652,0.20006324,-19.990793,0.04725302,0.05079316,0.13822065
158000,1.9020034,0.00029999999,-0.12406779383703814,16.0,19.97341,-0.12239315927538097,0.24995975,-19.966045,0.059491277,0.06689938,0.1350104
160000,1.9015527,0.00029999999,-0.13694914948132078,16.0,19.92446,-0.1376271151890189,0.21276914,-19.958769,0.05846967,0.049287323,0.1318939
162000,1.9054835,0.00029999999,-0.12066666396955648,16.0,19.984594,-0.11932203097868774,0.24392013,-19.969692,0.06682815,0.07277792,0.12873699
164000,1.9072553,0.00029999999,-0.11157894487443723,16.0,19.96196,-0.11418803138101202,0.18849826,-19.929567,0.043884177,0.047595084,0.12554565
166000,1.8980453,0.00029999999,-0.11999999731779099,16.0,19.94322,-0.1199999969389479,0.19300377,-19.92925,0.04795058,0.04758283,0.122467294
168000,1.9135318,0.00029999996,-0.11457626862546146,16.0,19.869463,-0.11593220054598177,0.17198655,-19.918842,0.04300239,0.042003714,0.119448215
170000,1.9008335,0.00029999999,-0.12271186166395576,16.0,19.832535,-0.12102563781106573,0.25267005,-19.884615,0.064506255,0.07184352,0.11642109
172000,1.9018358,0.00029999996,-0.11965811698355226,16.0,19.815151,-0.11932203097868774,0.22414759,-19.853241,0.06745623,0.061569043,0.11344335
174000,1.906694,0.00029999999,-0.12610169209666172,16.0,19.821453,-0.12745762363833896,0.15558009,-19.84162,0.037155688,0.039471775,0.11058365
176000,1.8899084,0.00029999999,-0.12239315965746203,16.0,19.79519,-0.1237606804849755,0.18660235,-19.794645,0.040792722,0.04780911,0.107845776
178000,1.8903234,0.0003,-0.12610169197038068,15.983050847457626,19.69767,-0.12542372487359127,0.21196233,-19.793493,0.0563015,0.048857402,0.10523696
180000,1.896511,0.00029999999,-0.12369747622674253,16.0,19.738203,-0.12271186128511267,0.15716113,-19.779211,0.03536977,0.04123023,0.10260776
182000,1.8883418,0.00029999999,-0.1213793075033303,15.982758620689655,19.74624,-0.11965811672883156,0.21528271,-19.726553,0.06501684,0.0723009,0.0999933
184000,1.8870559,0.00029999999,-0.12610169209666172,16.0,19.726032,-0.12745762414346307,0.1934059,-19.722446,0.054469854,0.052080106,0.09743627
186000,1.8791295,0.00029999999,-0.12067796340433218,16.0,19.63871,-0.11999999681266688,0.23311415,-19.658875,0.0756749,0.076037206,0.09506935
188000,1.8820415,0.00029999999,-0.10461538227704856,16.0,19.721718,-0.10461538176760714,0.170967,-19.676365,0.044255253,0.038507067,0.09285921
190000,1.8936168,0.00029999996,-0.1324369718297189,16.0,19.702324,-0.1342372846300319,0.18452175,-19.616102,0.05614025,0.052817963,0.09058
192000,1.8979592,0.00029999996,-0.12066666396955648,16.0,19.546413,-0.11864406463958449,0.16562483,-19.580393,0.04987765,0.050495602,0.088348255
194000,1.8906822,0.00029999999,-0.1158620663757982,16.0,19.567055,-0.11760683485075958,0.21769105,-19.576826,0.07068578,0.071607575,0.08628688
196000,1.889847,0.00029999999,-0.10666666428248088,16.0,19.54837,-0.11050847185365224,0.14814037,-19.509844,0.039018277,0.03404445,0.08418114
198000,1.889873,0.00029999999,-0.10736841852204841,15.982456140350877,19.457636,-0.1037288108619593,0.115503915,-19.481928,0.032656897,0.040217467,0.08197708
200000,1.8873636,0.00029999999,-0.11025209837600965,16.0,19.4618,-0.10735042482359797,0.12188561,-19.430578,0.027973792,0.029442215,0.07986182
202000,1.8978184,0.00029999999,-0.11025209837600965,16.0,19.446592,-0.11322033607353599,0.15860684,-19.403685,0.040017776,0.034402862,0.0778575
204000,1.8947499,0.00029999999,-0.1137931009048018,16.0,19.298302,-0.11254237023955685,0.08889627,-19.325302,0.02219864,0.02839221,0.07588321
206000,1.888549,0.00029999999,-0.11555555297268762,16.0,19.174274,-0.11418803112629132,0.1328117,-19.269508,0.03986138,0.039928105,0.07392024
208000,1.8888011,0.00029999999,-0.11294117394615621,16.0,19.084883,-0.11322033594725496,0.16004346,-19.196373,0.046976093,0.044792727,0.07207359
210000,1.8698641,0.00029999999,-0.09586206682283303,16.0,19.120613,-0.09694914999654737,0.1379655,-19.192204,0.036428533,0.033320893,0.070332356
212000,1.8833227,0.0003,-0.08512820309808111,15.991452991452991,19.128159,-0.08717948491247292,0.12079783,-19.114431,0.034804042,0.040825993,0.06863158
214000,1.8721246,0.00029999999,-0.09525423503275644,15.974576271186441,19.10219,-0.09898304825617095,0.13200566,-19.058033,0.04067269,0.037391104,0.06693084
216000,1.8860416,0.00029999996,-0.07525423547979128,15.94915254237288,18.99283,-0.07355932020029779,0.14966936,-18.983646,0.043509226,0.04108175,0.06525447
218000,1.8729557,0.00029999999,-0.06266666526595752,16.0,18.94944,-0.06169491349640539,0.13062626,-18.976114,0.032047033,0.030411342,0.0635907
220000,1.8898138,0.0003,-0.09103448072384143,16.0,18.913479,-0.08888888664734669,0.16422112,-18.906868,0.049109235,0.048929647,0.061933912
222000,1.8744,0.00029999996,-0.05948717815753741,16.0,18.84072,-0.060338981449604034,0.11857798,-18.86497,0.02591392,0.03087169,0.060310747
224000,1.8731323,0.00029999999,-0.07798319153425072,16.0,18.746843,-0.07661016765287366,0.120298564,-18.785892,0.03631873,0.036953565,0.058795046
226000,1.8727027,0.00029999999,-0.0806837588803381,16.0,18.767282,-0.08341880155424787,0.16127212,-18.730618,0.052348778,0.05237505,0.05729318
228000,1.8798506,0.00029999996,-0.08399999812245369,16.0,18.682034,-0.08135593025866202,0.14757073,-18.668947,0.04126431,0.040961448,0.05574068
230000,1.8593398,0.00029999999,-0.08206896368285706,16.0,18.610205,-0.08338982864456662,0.14496313,-18.61637,0.040180475,0.04041408,0.054275714
232000,1.8702546,0.00029999999,-0.07179487019013135,16.0,18.628757,-0.07111110977637462,0.11053037,-18.56502,0.025406506,0.024780937,0.052880667
234000,1.861495,0.00029999999,-0.07726495553795089,16.0,18.451712,-0.07864406591249724,0.12362305,-18.510607,0.036003046,0.03457907,0.0515087
236000,1.8535933,0.00029999999,-0.09016948950997854,16.0,18.40394,-0.08813559112407393,0.11991862,-18.475176,0.03445965,0.034759883,0.05020003
238000,1.866745,0.00029999996,-0.08273504088577043,16.0,18.361076,-0.08136751967617589,0.10758049,-18.398275,0.02444309,0.023378575,0.048970852
240000,1.8271317,0.00029999999,-0.07796609995223708,16.0,18.334055,-0.08067796391955877,0.096806675,-18.345274,0.02429919,0.023599943,0.04779087
242000,1.7186083,0.00029999999,-0.06406779505186162,15.991525423728813,18.290434,-0.06542372716180349,0.1242377,-18.278711,0.038438357,0.037641376,0.04667863
244000,1.8516662,0.00029999999,-0.0724786308586088,16.0,18.236132,-0.07111110939429356,0.18063033,-18.22337,0.06497544,0.06611797,0.045560554
246000,1.8166231,0.00029999996,-0.09613445150752027,15.966386554621849,18.152515,-0.09355931943756039,0.15257782,-18.156654,0.04867888,0.049348164,0.044384133
248000,1.8023808,0.00029999999,-0.055932202013367315,15.991525423728813,18.05876,-0.05525423561112355,0.120567456,-18.09437,0.03492191,0.036031574,0.04325746
250000,1.8441471,0.00029999996,-0.06034482610893661,15.991379310344827,18.007479,-0.06461538259799664,0.09334565,-18.035889,0.025414132,0.031983092,0.042192705
252000,1.8359956,0.00029999999,-0.051525422577130595,16.0,17.948065,-0.0508474564905894,0.089908116,-17.983366,0.03495686,0.036259197,0.04113546
254000,1.8322848,0.00029999999,-0.0625210070059079,16.0,17.923483,-0.061016947662426255,0.057610456,-17.923843,0.021430064,0.021430887,0.04011224
256000,1.8401041,0.00029999999,-0.054482757402905105,16.0,17.867456,-0.054700853478195324,0.12594695,-17.85926,0.05146979,0.050819177,0.039105445
258000,1.8502529,0.00029999999,-0.05220338866367179,16.0,17.821213,-0.052881354750212974,0.06164804,-17.802673,0.01402795,0.013178474,0.03810949
260000,1.8172762,0.00029999996,-0.048333332128822806,15.975,17.710295,-0.04508474456556773,0.13369209,-17.743238,0.052204736,0.052054815,0.037137304
262000,1.792036,0.00029999999,-0.053103447088907504,16.0,17.698868,-0.0576271172297203,0.037716787,-17.69637,0.0090473285,0.008865919,0.036231384
264000,1.8129383,0.00029999999,-0.05423728692329536,16.0,17.61123,-0.05333333201388009,0.109396115,-17.629137,0.04577707,0.045739893,0.0353181
266000,1.7928818,0.00029999999,-0.03361344437639253,15.966386554621849,17.583593,-0.033220337861675324,0.06582773,-17.565767,0.022532407,0.022656705,0.034409028
268000,1.7974385,0.00029999999,-0.039658118771691606,16.0,17.53553,-0.040677965066190494,0.07967252,-17.51173,0.025919402,0.025710888,0.033588804
270000,1.8107146,0.00029999999,-0.03931034394893153,16.0,17.455744,-0.038974357975853816,0.04232703,-17.458565,0.009904808,0.010000629,0.032788664
272000,1.8069359,0.00029999999,-0.031186439980894834,16.0,17.370516,-0.031864405941155,0.04365274,-17.39278,0.010168164,0.009684392,0.031974837
274000,1.8063713,0.00029999996,-0.035254236500141985,16.0,17.365227,-0.03254237215397721,0.08277195,-17.328997,0.026223145,0.02567252,0.0311884
276000,1.8133045,0.00029999999,-0.0444444434510337,16.0,17.238808,-0.04376068278255626,0.06667234,-17.282223,0.016299183,0.015455355,0.030430246
278000,1.8226423,0.00029999999,-0.02711864346164768,16.0,17.185675,-0.03050847389435364,0.13182764,-17.196953,0.04490809,0.04569472,0.029659824
280000,1.8091955,0.00029999999,-0.043389829538636286,16.0,17.115398,-0.04203389723927288,0.16075364,-17.13281,0.06035858,0.058211092,0.0289032
282000,1.7993217,0.00029999999,-0.04474576171171867,16.0,17.053637,-0.04376068265519591,0.11313419,-17.085804,0.0380255,0.041644853,0.028185822
284000,1.7938975,0.00029999999,-0.04813559214442463,16.0,17.03546,-0.04745762593160242,0.06312735,-17.001375,0.013572937,0.013762521,0.027481182
286000,1.7921959,0.00029999996,-0.02745762637863725,15.991525423728813,16.931938,-0.028135592402037928,0.09487006,-16.930267,0.03411788,0.034080483,0.026768183
288000,1.7760354,0.00029999999,-0.03689655064251916,15.991379310344827,16.885906,-0.037948716909457475,0.05840906,-16.877968,0.020682698,0.020502618,0.026111355
290000,1.7854571,0.00029999999,-0.026890755701465766,16.0,16.814837,-0.02440677911548291,0.02280316,-16.818085,0.00617673,0.005926161,0.025488235
292000,1.7912978,0.00029999999,-0.02084033566863597,16.0,16.752743,-0.021694914769318143,0.071051836,-16.753899,0.030373769,0.02998086,0.024863508
294000,1.7557232,0.00029999999,-0.04581196478798858,16.0,16.68914,-0.04376068278255626,0.10297358,-16.692007,0.04424594,0.0434056,0.024257703
296000,1.7706355,0.00029999996,-0.041709400777123935,16.0,16.65795,-0.04610169375852003,0.03166526,-16.632498,0.008531037,0.0071610124,0.023691997
298000,1.7631433,0.00029999996,-0.0362393154293044,16.0,16.531345,-0.03593220258668318,0.11050361,-16.566296,0.038400933,0.037964568,0.023116874
300000,1.7793046,0.00029999996,-0.014237287817365033,16.0,16.507544,-0.011623931491476858,0.09930034,-16.503218,0.033322033,0.031300083,0.022559745
302000,1.780048,0.00029999999,-0.021694914769318143,16.0,16.388918,-0.023728812776379667,0.058885653,-16.441338,0.014182652,0.014792652,0.021986376
304000,1.7409195,0.0003,-0.04275861973392552,16.0,16.34371,-0.04239316119088067,0.16486922,-16.370241,0.06453753,0.06342515,0.021436244
306000,1.7521496,0.00029999999,-0.015999999642372132,16.0,16.284819,-0.0169491521635298,0.044438038,-16.286152,0.00908077,0.0113061555,0.020899327
308000,1.7594088,0.0003,-0.017435896918814406,15.991452991452991,16.209293,-0.017966101609044157,0.065626204,-16.223354,0.01914055,0.022553822,0.020351661
310000,1.7482356,0.00029999999,1.2736035208416801e-10,15.948717948717949,16.121778,0.0,0.04047987,-16.148798,0.008994589,0.009762874,0.01984255
312000,1.7354336,0.00029999996,-0.003999999786416689,15.966666666666667,16.08801,-0.003389830180143906,0.047759775,-16.084707,0.017370474,0.017391514,0.0193609
314000,1.7065665,0.0003,-0.010344827354981982,16.0,16.03184,-0.010256410027161622,0.112987824,-16.015375,0.050263155,0.049629092,0.018880727
316000,1.705219,0.00029999999,-0.03254237215397721,16.0,15.951464,-0.03186440606743603,0.11851586,-15.956947,0.046372145,0.04494779,0.01842082
318000,1.7411199,0.00029999996,0.002735042673909766,16.0,15.864172,0.005423728313486455,0.06312129,-15.892618,0.01890497,0.013965071,0.017967742
320000,1.7418408,0.00029999999,0.0006779662128222191,15.94915254237288,15.769327,-0.0006779662128222191,0.07430987,-15.7974825,0.032699205,0.028451502,0.017513696
322000,1.6890047,0.0003,0.002711864346164768,16.0,15.741983,-0.0006837607958377936,0.10359843,-15.741663,0.04865616,0.049783688,0.017096553
324000,1.6439677,0.00029999999,-0.017627118250070992,16.0,15.702201,-0.014915253903906224,0.020627031,-15.684237,0.0055152266,0.006354883,0.01669838
326000,1.6598415,0.00029999999,-0.023728813028941722,16.0,15.622143,-0.019661016509694568,0.07747326,-15.614708,0.028506806,0.02915193,0.016289884
328000,1.6730345,0.00029999999,-0.016271186076988606,16.0,15.549401,-0.01777777738041348,0.0905795,-15.53932,0.03265629,0.03388351,0.015881836
330000,1.6694163,0.00029999999,0.0054700854751798846,15.982905982905983,15.45649,0.0013559320468013569,0.052555848,-15.477661,0.013516131,0.011925552,0.015480212
332000,1.6349239,0.00029999999,0.015726495502341505,15.982905982905983,15.403213,0.01559321986416639,0.114081055,-15.403944,0.041613963,0.043071244,0.015083129
334000,1.5889951,0.00029999999,0.023529411238782546,16.0,15.289437,0.024615384065187894,0.07580048,-15.317168,0.023283122,0.02539379,0.014725558
336000,1.5889765,0.00029999996,-0.0013793103139975976,16.0,15.257307,-0.001355932173082384,0.088103786,-15.261966,0.029922184,0.032195818,0.014397925
338000,1.5565727,0.00029999999,0.0,16.0,15.176257,-0.001355932173082384,0.04290189,-15.183034,0.015215363,0.015699526,0.014066627
340000,1.6141363,0.00029999999,0.018983050423153375,16.0,15.111616,0.020512819926962893,0.0767218,-15.130562,0.034010615,0.033895966,0.013730307
342000,1.571208,0.00029999999,-0.010256410027161622,16.0,15.060405,-0.010847457384659072,0.09019897,-15.061717,0.044178523,0.044181745,0.013415796
344000,1.534911,0.0003,0.012100840065659596,16.0,15.012462,0.012203389305179403,0.034699548,-15.010354,0.014582839,0.014313079,0.013118295
346000,1.5114522,0.00029999996,-0.005378151140293153,16.0,14.955408,-0.006153846143657326,0.018605812,-14.942746,0.005467902,0.004988485,0.01282181
348000,1.5536932,0.00029999996,-0.004173912950184034,16.0,14.88087,-0.0006779662128222191,0.039708786,-14.885645,0.015091395,0.014934353,0.012529996
350000,1.5919728,0.00029999996,0.011900826180276792,16.0,14.811896,0.01016949129811788,0.035449233,-14.824563,0.014328526,0.014224318,0.012234958
352000,1.5117581,0.00029999999,0.0,16.0,14.788376,2.5472070416833603e-10,0.02267361,-14.768136,0.0059323516,0.0057538124,0.011960844
354000,1.4155626,0.00029999996,-0.012203389557741456,16.0,14.703952,-0.01152542321863821,0.05082136,-14.702104,0.021188831,0.02113408,0.011692199
356000,1.4465423,0.00029999999,0.002711864346164768,16.0,14.639927,0.002033898259623576,0.0498031,-14.630116,0.016899424,0.016764697,0.011440478
358000,1.4568907,0.00029999999,0.015042734706503713,16.0,14.560875,0.015042734451783009,0.06987522,-14.573036,0.024840785,0.024999864,0.011174267
360000,1.4634681,0.00029999999,-0.0067226889253664416,16.0,14.49449,-0.006779660486568839,0.06640464,-14.50686,0.02031892,0.023337364,0.010919235
362000,1.5182446,0.00029999999,0.02188034139127813,16.0,14.396839,0.0198290591311251,0.046443403,-14.42316,0.011522244,0.01300325,0.010663545
364000,1.5062492,0.00029999999,-0.02420168000609935,15.966386554621849,14.326121,-0.020338982469954733,0.07096056,-14.352939,0.028967973,0.031593375,0.010409663
